Latitude,Longitude
42.71486188167533,23.255902372117863
42.718073705821084,23.25136094845356
42.714408188818815,23.25015517456294
42.71384313379287,23.253150160424987
42.717820199595366,23.251014994121643
42.7107017703345,23.251975551803966
42.71829291880331,23.251272938910766
42.71399988688815,23.250057505028213
42.71665516486796,23.25401171391241
42.71167716987107,23.250099484750443
42.71711053767324,23.25028571300741
42.7173568696971,23.251138012643782
42.7117985008281,23.255356664487604
42.718897617219945,23.251131974252456
42.710427428987444,23.25118371276357
42.71449008548951,23.249842610733417
42.71677223195854,23.255118570605745
42.716152603000815,23.250682287347583
42.71626716716605,23.251118841096435
42.71772072476807,23.254603484499444
42.71357073760344,23.250804825970956
42.71566071983937,23.251968171098387
42.71761356924219,23.253257871518038
42.71803326042511,23.251898059753536
42.71500080490025,23.25376049453982
42.71125715340319,23.24987324351277
42.716699667767756,23.253235748700945
42.718575906779876,23.25142068082931
42.71130149315206,23.253772384014486
42.713666448842446,23.25177990173874
42.716303386428486,23.248309624807245
42.722652469850026,23.23861108921051
42.7168965595344,23.235599442460515
42.718519783503204,23.24916276155591
42.818983707642275,23.008357107441586
42.68199745528145,23.33777475852593
42.68090820749752,23.33242608599626
42.67908039350022,23.337515272638697
42.68018073698465,23.33303272932717
42.68113239150372,23.336000229395673
42.67884287699999,23.33816259393428
42.68272154931844,23.33275720175918
42.67931233276636,23.33427041822263
42.677939284022216,23.33708875979951
42.676636696712485,23.335505514028764
42.67759900916032,23.336082983442584
42.6784019863312,23.336960233898274
42.67831837428038,23.3341376440929
42.67821565880479,23.33465190648192
42.67805771428218,23.336017238836057
42.67784559797841,23.332542149050262
42.67691100383309,23.334693468700443
42.67935975644619,23.33459193489725
42.67842149466836,23.33344742012034
42.678004396325484,23.337326289294854
42.6797961105969,23.332514910910565
42.6777120352636,23.333073378340835
42.677585547245606,23.335840435192626
42.67727818959561,23.33385634522701
42.67884869753642,23.334609313902718
42.67850369638918,23.333702302951057
42.67687711969857,23.334895615386504
42.6786802152373,23.33647130981585
42.678075295028094,23.33537773774453
42.88202872332587,23.59552485554469
42.672102092522024,23.3325291258144
42.672072090701576,23.332443052521544
42.67294734324868,23.333069100649233
42.67325223974492,23.333457665403035
42.67285948865984,23.33408136892163
42.67285589514229,23.332998895355853
42.67260904579697,23.33324503587533
42.67367342861084,23.33457869294398
42.67367984250514,23.3350604422608
42.67334033484052,23.33421249642332
42.67321712874607,23.333098144960278
42.67336825002083,23.335520819396837
42.6737006822345,23.33453007949174
42.67262169636337,23.33456666284987
42.67298274416421,23.333556512531647
42.673048017339276,23.334318357383914
42.6719879472379,23.333450538757358
42.67208015523317,23.33259631406888
42.672594469127176,23.332655762874502
42.67248960149366,23.332438687821874
42.67246871784384,23.33337709301405
42.672011302100394,23.332664518978245
42.672496662484065,23.332400304886388
42.673325135118276,23.335148187941428
42.6733878078704,23.333931167645588
42.67252755665918,23.33371893932779
42.671916001250544,23.333067066334262
42.67340561734902,23.33418900421476
42.673203689386995,23.335438979314333
42.673065623036585,23.33295266810641
42.672976766106416,23.334141854008383
42.6724676871022,23.33433017358946
42.673048855987865,23.332771223858206
42.673514212813046,23.33515816437465
42.67329465969599,23.33330965851622
42.672983123215495,23.333209014802765
42.672986504253146,23.334843634936366
42.67293118141014,23.332665935180042
42.673181376948286,23.33457064616303
42.67279608378308,23.333682486273272
42.67198143040267,23.332972636070945
42.67211527628366,23.332476020045466
42.673310107987604,23.334795770044643
42.67210650785561,23.33329428283229
42.672648306938015,23.332406715191958
42.67294195923136,23.33344603238256
42.67271533012204,23.33489622375641
42.673317771891014,23.33365595044328
42.673464535710025,23.333910002299277
42.6721533675406,23.332913067331823
42.673669995464316,23.33498760857644
42.67221270628836,23.333076824522152
42.67307883077564,23.33414433021718
42.67295473544671,23.333792258501013
42.6721645706374,23.33355231297261
42.6730865697134,23.334249613249867
42.67274652625734,23.33283607289498
42.673147818778446,23.333997286425735
42.672656462145724,23.33243280949996
42.67254134826814,23.334647480796622
42.673419566094395,23.334958001788497
42.67300482038365,23.332639181243934
42.673453181987604,23.33485979453285
42.67347688021212,23.333801709404554
42.67310792998552,23.334363983121897
42.672565499322815,23.333275028174164
42.671130911320475,23.33493005151069
42.670395041990254,23.33516573681815
42.6720290611966,23.337355647782093
42.670219879173914,23.33522403820977
42.671174559205916,23.333360310699643
42.672231596499806,23.336102231994705
42.670780035768715,23.333778933505783
42.671929941061535,23.33693421618823
42.670213833588505,23.335194014934043
42.671325312102944,23.33295171186493
42.66974427944215,23.333467880441077
42.67058384554933,23.334802819027978
42.67035372198037,23.335106033206277
42.672513259950875,23.336198749596733
42.67051963637534,23.334534182744836
42.67008204165957,23.332503549768543
42.67262081154835,23.33568438953988
42.67033861302163,23.334712587347315
42.67002156709691,23.33445393565462
42.672567856104244,23.33639139024483
42.67109839456306,23.334144501239148
42.67143966555405,23.3331110245689
42.671093674270935,23.334972045024305
42.6717496605803,23.335042621353562
42.67080382963004,23.335646473471172
42.671698079630794,23.33551022563542
42.673166894724986,23.3364409390651
42.670880362563466,23.33545383804143
42.67307694332387,23.33635624034845
42.67178871950063,23.338473676215926
42.67247040372644,23.33566406064396
42.671032734627985,23.332257895450788
42.6727521917328,23.337644241731518
42.67122243234668,23.333978807977953
42.6712619262055,23.33522960272469
42.671089732388815,23.334059213157932
42.67139041607115,23.33326820305108
42.67147019582377,23.333782850480084
42.6717546990162,23.333734733557677
42.671442694168434,23.335442059596385
42.67154078309997,23.333053250638915
42.67225891656273,23.33611773064938
42.672428701570595,23.338381738249986
42.672129838839396,23.338065143096774
42.66974949338129,23.33258296036247
42.67128357055614,23.337442322361404
42.66954741990937,23.333935705466857
42.67066387287683,23.333612940634033
42.672429257386455,23.337166142363998
42.672073344278715,23.33539876454298
42.67089799829676,23.332949470482042
42.67059478941049,23.336474067975765
42.67035835929048,23.335265382459383
42.66926792542856,23.333226629677434
42.670444170646576,23.333176549041756
42.67202579663429,23.336533006877605
42.67069975181771,23.332487151308623
42.671924591131486,23.333511290684203
42.671289637197866,23.334234599938558
42.67071558950643,23.333442786270595
42.67297616956903,23.335914399613884
42.6726879381745,23.33662624767356
42.670517146375715,23.335895299397766
42.67024257321518,23.334627814680708
42.66966885375874,23.33511405771386
42.67188018578513,23.333054441251434
42.671661005548145,23.334750728406465
42.669545919275556,23.333708770186043
42.66957033013052,23.3328890319234
42.672546366834304,23.336176289625588
42.671387739381075,23.335426244044882
42.672394058418526,23.335781397145713
42.67204790986781,23.33491713202072
42.67193966956882,23.334317652533684
42.66971291762101,23.333130294402988
42.67084859164007,23.333094329607455
42.671891839818436,23.335067637127796
42.67206525772293,23.33475379264696
42.6720084579189,23.337624534019483
42.66976030365471,23.334943848725082
42.67167328907148,23.33624433438371
42.67202589516491,23.337957354289767
42.67147561012759,23.33318864755311
42.672527551329296,23.335314564548028
42.67202587445242,23.33522071888941
42.67257225513592,23.337796883024346
42.672863920675965,23.33657547449211
42.671367631192275,23.333479281865667
42.67257802171149,23.336751521615113
42.67203758791108,23.336997281690426
42.671785045070784,23.33383466201367
42.67072732516987,23.335669635334394
42.67147999960668,23.337060475456735
42.671066170162526,23.333244989497295
42.671241611647154,23.335677877832634
42.666438955817206,23.3379658021398
42.66626478946432,23.333351972443637
42.66761630791203,23.3346451697523
42.667387079341374,23.334865955337232
42.6656316105573,23.333130461260662
42.6695343744662,23.336086004124617
42.66892136347736,23.341567490613343
42.66874544574784,23.335089082128984
42.38259151121209,23.44083919168689
42.62390598648991,23.315606059380762
42.62494759544546,23.315383358192996
42.631417752697516,23.317830352178706
42.631047065897334,23.321764681041984
42.63074848596797,23.322058453278267
42.6268228015634,23.324958281196572
42.63124043657339,23.317187054447825
42.6304951818291,23.317307163261905
42.757000099783774,23.343117337804816
42.65118520984846,23.330673259956846
42.637792719733916,23.349820111577948
42.63951746955624,23.333243136439823
42.64679910608812,23.327993679353835
42.60339273887095,23.33404065466572
42.61950361355304,23.314375881872536
42.621208680704164,23.316915388708573
42.617642507733215,23.31465575918508
42.61754041959278,23.315181036665898
42.61551755083759,23.316031407086143
42.61173474391087,23.330786112646923
42.60711151975204,23.32424122686242
42.60792789822859,23.322060538822047
42.60753253841743,23.318165213482263
42.5363345502212,23.091264973785737
42.61684277070679,23.2983510684744
42.61664659791432,23.299526125326572
42.621351187900046,23.2905889793677
42.62314221388815,23.302167845027572
42.624875809486845,23.30151534632462
42.62369308080907,23.303675048292916
42.61801140514839,23.305824443668694
42.62161838744631,23.306336089931698
42.615606604817934,23.27339157909859
42.618073513306804,23.275598478499944
42.60676351208774,23.29237627663964
42.60969658614453,23.29092535589247
42.60904009196728,23.28248821630565
42.6200920768081,23.276021144190477
42.61173120038566,23.276105912482016
42.694984361721595,23.321582310167855
42.69459143822396,23.32149243635047
42.69500947959468,23.32039148990451
42.695126499363994,23.321429429987454
42.69455435185128,23.32122466048204
42.69448625023008,23.32200322147054
42.694610925067856,23.32050380888531
42.694237552719436,23.319240239773226
42.69464275650245,23.32079917728835
42.695012050153466,23.321043643272436
42.69402831801995,23.321162082624987
42.69468926016401,23.320201687736734
42.69486857848935,23.31973000747094
42.695225761863185,23.321001932294028
42.69486459773293,23.321757659565055
42.69507819318409,23.319476789838525
42.694148906157054,23.320328013160683
42.694043470268824,23.32140451795959
42.69442768584993,23.319936579466916
42.69413724805396,23.321797887558056
42.691894417854044,23.32236853447295
42.6934903690031,23.322855937711513
42.69116346713236,23.321219053378282
42.693448397090584,23.321249954237004
42.69225603064798,23.32093390722632
42.6918083563893,23.323264716330524
42.4155595305663,23.42081123823463
42.706349279231944,23.33273189856573
42.705901983192135,23.333024912484035
42.70609816310492,23.332493282439994
42.7058878466195,23.33196178170474
42.705605085079235,23.332740704121555
42.7061454817629,23.33252373358852
42.70799443613442,23.334076272329717
42.70750140109105,23.336270960107765
42.708392702544735,23.33556980795507
42.708761920894055,23.33315194004564
42.707760775189854,23.332942587367004
42.708617974482856,23.333794852168737
42.70616439614463,23.335345923396737
42.70863189551495,23.333209895519364
42.70649200514814,23.334021715322812
42.706714952550755,23.33603880157198
42.706551482176565,23.334883670372477
42.70671987900087,23.33369221102695
42.71321688868702,23.330276458431257
42.710601903745435,23.332138344391517
42.71267687579598,23.33745604475828
42.71161011621611,23.337304050020993
42.71254570185181,23.333615423795234
42.713692808366204,23.34081021738503
42.717439694055585,23.330535628616257
42.71478811376133,23.33531238208838
42.7228123354263,23.336743343895368
42.71782479049036,23.335736420697067
42.71981164366211,23.342623347918376
42.720798215211495,23.335295237493394
42.71712554550839,23.34729999631405
42.72715934983601,23.34503152155479
42.72714643914103,23.361705765609614
42.79804841610053,23.33574259934567
42.70037790409078,23.335636050370162
42.70321286375777,23.339499092412186
42.702066683085334,23.337651481608866
42.7014552364141,23.337537697133474
42.703777740277296,23.339533394912642
42.70308666346502,23.337722338756514
42.70267786974358,23.338207093679443
42.70201432741227,23.342968234356167
42.7008131981128,23.340906590877985
42.70379793665041,23.34000912774588
42.58817269560231,23.72780688670282
42.70294597886388,23.32917429375416
42.704029337982476,23.32953369502089
42.703349841826125,23.328950976236957
42.70422432848686,23.328963689681565
42.70290386920663,23.330386235226058
42.70213276174365,23.33062128824305
42.70309437348054,23.330804998804172
42.70232902799028,23.329812129551552
42.703156993610406,23.33016834676984
42.7037959223519,23.330105291092476
42.70200082047006,23.330089986156466
42.70326025172296,23.329492137920298
42.70311999834206,23.32903646097715
42.703210398529535,23.32985665853529
42.70300488976175,23.330481266327613
42.70292415562068,23.33020235494174
42.70265701947801,23.330497220103183
42.704388590424145,23.328958805237754
42.703265916670155,23.329427244341403
42.70278290292457,23.33088813642492
42.7039287714994,23.330373381106195
42.704102610655106,23.32908699956998
42.70378539807971,23.329728116399718
42.70218351904126,23.329692208762197
42.7039367879104,23.3296238533481
42.703326801037754,23.330349522293105
42.70276379675174,23.330751717764617
42.7038334160119,23.330593965654284
42.70286756675045,23.329408306492734
42.703727054647544,23.33025113271824
42.70431697861806,23.32912368676465
42.703845759652296,23.328963907549458
42.702724880801505,23.329731425540135
42.70261557931789,23.329928355133237
42.703622291069784,23.32945362433692
42.704067513459556,23.330002018461325
42.703018421532725,23.330025410181285
42.70283202576058,23.331316088424224
42.70208319038537,23.330283712398103
42.70402211310571,23.330542577240507
42.70335350520977,23.32996477498979
42.703660857366856,23.329178737560383
42.703750899642955,23.32883571070441
42.70370971364647,23.329688291500823
42.703514108285,23.32952422495254
42.70370839321086,23.33056319158888
42.703503379965944,23.330055091891015
42.702241095760854,23.329610257300818
42.7021350593894,23.329712015982377
42.704393363943844,23.328859571187618
42.70228621306523,23.330758880579744
42.70319827256325,23.325362707267704
42.70190618677005,23.329844477982856
42.7033307973374,23.32850344515292
42.704698476798086,23.328419062482578
42.703151125339936,23.328459451504834
42.70353357738797,23.328548002691043
42.699957222971804,23.327911472884093
42.70375730292412,23.326784263313357
42.702018143697046,23.327214362981678
42.701825196874594,23.329720127207572
42.701423575505174,23.329356482097932
42.70389512870885,23.327759853634035
42.700865217773675,23.32943549843385
42.70461050222063,23.32785086220818
42.70140863874277,23.32710582518852
42.70352817903197,23.327315094188165
42.70286502338131,23.32811744776719
42.70420933814,23.328621287990114
42.70344560274603,23.32823875490887
42.700636809594734,23.327687336094886
42.70222108859827,23.328368967899866
42.70464490214059,23.326372289851697
42.70076323403031,23.328821738092312
42.7027663889611,23.32759696336912
42.70174509073068,23.326861542043222
42.70396805817898,23.32817433362865
42.70199847332167,23.328999235605483
42.699850197936094,23.32819399224239
42.70273938969775,23.328665847235932
42.701049644937335,23.327101296243125
42.70218695146611,23.327020584964508
42.703531833281545,23.32698758593352
42.704243744749085,23.326703450474433
42.70083173256589,23.3289847331786
42.7040108076929,23.326344889473756
42.70386767380455,23.327421811697892
42.70139318669666,23.32716404673803
42.70376782021603,23.32621317847437
42.70153322879517,23.328592504403108
42.70156093738579,23.326830915921153
42.70410449988751,23.325422703066742
42.70110584436613,23.327627809620402
42.7014831009266,23.327082619899123
42.70069074182199,23.32792730973608
42.701311288015276,23.327140951934688
42.70330814967718,23.328794311276297
42.70413487069056,23.326135696133235
42.704027572540774,23.32632388791616
42.704615062472875,23.326577495153696
42.69975001465091,23.328212210800224
42.70451298869724,23.327103911756648
42.70190102071794,23.326236376238146
42.70372534865445,23.32810588268474
42.70379809622982,23.326023894000922
42.70172141685764,23.32867503224886
42.70484189954727,23.32528640308115
42.70197077340166,23.328535282613867
42.703935215269745,23.327508099411006
42.70464073214047,23.326378762239663
42.705067717426274,23.325654148964357
42.70222136938213,23.32874664244251
42.70227165539661,23.32654746257417
42.70347829506533,23.32745461810393
42.70317027829814,23.32524775541987
42.702860196088,23.325527108439704
42.70465794054867,23.32797563130759
42.70422946339355,23.326932740124978
42.70292512726821,23.32758836500331
42.704355703103445,23.325977410499515
42.70338535499087,23.32622537764656
42.704539213612414,23.328813111748566
42.70112977469139,23.32902857126275
42.703848262565096,23.327042614846974
42.703298533170056,23.326779647751426
42.70524416808621,23.32554824387826
42.70390103552034,23.326480659813345
42.70438001256384,23.325220211190345
42.70345778854857,23.32881089331301
42.703316501026116,23.32814560557425
42.701016180393346,23.326838993970934
42.70256831335659,23.32692652426686
42.701527270002266,23.329777441625097
42.70564640349714,23.31947930850848
42.69877402264418,23.324462865565668
42.698258308690775,23.322970477586825
42.70562873333458,23.323492547363777
42.70270276505504,23.323744350401725
42.703154503365205,23.32054337762279
42.703904181998844,23.32355869882085
42.70115292797314,23.3241250133183
42.69948694030693,23.326984002649926
42.69781205084138,23.326173764625413
42.70026402324842,23.32692448949682
42.704345721451595,23.322481615057054
42.69747513756215,23.324843744534633
42.69643004730972,23.32492374748298
42.69863218352252,23.322112233192804
42.70415116222949,23.310024374433887
42.69499629174567,23.317585662512016
42.75636211396712,23.0530740075531
42.700729883422255,23.365465341593765
42.700133008119025,23.365986558154287
42.7008321857263,23.366386452969845
42.700390769910165,23.365165359191895
42.699979139603826,23.364293308515794
42.699984751977134,23.364914410953144
42.70034395409564,23.364681187974988
42.700393569350176,23.36423985243863
42.70278544003984,23.368426473877808
42.703657310826614,23.363741955147425
42.70361320466167,23.366241586873592
42.70223293192079,23.365364006029644
42.70278278269361,23.366538129319355
42.701752149293476,23.36525605209841
42.70289642491778,23.366680327295033
42.70174436932499,23.364176540556365
42.702864543640274,23.36459879413691
42.70222814422261,23.367807203723963
42.702148860317166,23.363078644588352
42.70336941126195,23.36621076662752
42.70702179431471,23.367656347675098
42.70376602555446,23.366586113308983
42.801076597793184,23.43027724060404
42.505075161966126,23.684240724863646
42.69551770376144,23.365630718414838
42.69608055902449,23.369619350595073
42.69580284067243,23.36697486567172
42.69469007675309,23.367063526873658
42.6951820115448,23.367429929826702
42.693572582231944,23.367407913646055
42.69332213608613,23.369115559696
42.693713357840224,23.371136672452096
42.691380802194715,23.373043834805934
42.694142305293596,23.370004813989286
42.68980970048111,23.370916966610533
42.687166499550415,23.368606682983785
42.679218148503615,23.369231354172808
42.69708792967115,23.363664583308296
42.69709780618956,23.36174458252977
42.69748753663898,23.36163541227353
42.6977910512273,23.361681727986266
42.69613000161879,23.358299957105398
42.69563403050387,23.360083228799514
42.69707043335157,23.36143941040983
42.69756328008507,23.361035763314806
42.69420966559712,23.36168017431239
42.69764204363223,23.359887342939118
42.69476199820064,23.361859641846916
42.69613329278093,23.362597549254495
42.697092481206894,23.356324679073587
42.69352746486245,23.36110468999263
42.697447210076305,23.35706179424444
42.691081271288176,23.360232602179746
42.69137259939966,23.36044696379263
42.697255492601016,23.357094704973342
42.694952521127995,23.353470845052644
42.69182839632772,23.361343199317876
42.69079279959232,23.357777064766932
42.69384365769583,23.35366304422426
42.69229731799124,23.356809908561644
42.696586310843465,23.356926209441482
42.696001818220175,23.355656488630107
42.697435159860234,23.357000068726006
42.69443326970028,23.359777284915992
42.69317310631829,23.354695338361882
42.691486223192854,23.361952342489964
42.69430319071758,23.339316364008763
42.6928642920161,23.338221852630358
42.68581871681331,23.35016806567845
42.684598779801036,23.354019447626463
42.68000947285453,23.355955285936577
42.693417827266714,23.346246301753578
42.674229349869776,23.265478144433533
42.66020631680922,23.289027038336773
42.659963266368415,23.288553517362715
42.66122899677242,23.288977887218465
42.66087327659279,23.28801800514787
42.660175061208896,23.288798820751882
42.660021223652734,23.28878299012676
42.66053205564227,23.288498507180734
42.6607793847865,23.288796915499827
42.66140439359558,23.28890390094602
42.661248910168204,23.288601668541162
42.659829498733615,23.290326179813174
42.66127903690517,23.28956520906985
42.66133794184339,23.28850312249158
42.661913109861274,23.2908924113711
42.6630092088957,23.290864048893724
42.66069442304959,23.293606297883283
42.66007446036558,23.292692011271384
42.66265283318484,23.29149441061679
42.66013093593589,23.293733486731284
42.66126241556674,23.289663380131948
42.66078211036842,23.290812505791504
42.66290536134918,23.29187829273091
42.6614367739439,23.29329437100275
42.662219569571896,23.28882145176669
42.660255953987566,23.292118380895477
42.66212798974285,23.291312359726376
42.659832255968986,23.2908180907264
42.66419260326238,23.29047704118482
42.66086756636313,23.291553727080125
42.66292602365609,23.28986686355221
42.66239403671833,23.290057978521887
42.6623560517679,23.292526695021294
42.66163971618484,23.292227916213427
42.66083613349369,23.29381979942755
42.66120821048987,23.29395463026963
42.66269759157891,23.297539869798335
42.66486142617214,23.290961030613303
42.65997821589396,23.296834742729327
42.662397346537695,23.296859642722936
42.660985246867924,23.295282851245148
42.662137676508145,23.29344320059018
42.66215748258481,23.296739884420795
42.65943218178247,23.330463643002883
42.65773139626795,23.28583215526239
42.657640345158384,23.28666368424418
42.6582765714586,23.287294617656734
42.65719306342819,23.286968779021215
42.658038628638515,23.28699055348012
42.65758667922967,23.28512049586442
42.657009412759685,23.287282051730276
42.65726295588046,23.28792810273391
42.65798377071493,23.286750796436316
42.656956052977556,23.28812360159231
42.65506976913372,23.28650102422538
42.655162064078766,23.28409858066593
42.65571209954941,23.283297721504145
42.656336419020576,23.28746625312528
42.65442541276553,23.288660299325745
42.65568900327927,23.287701552646237
42.65530521764954,23.28436562577746
42.65462143272502,23.28817540180737
42.65583529452722,23.286971752201296
42.65647313851037,23.288014974528924
42.65644449271144,23.286235657305518
42.656706142517756,23.28823142566677
42.65567362897836,23.282270468993605
42.65628122079781,23.287209955020884
42.65663835017071,23.284068414737984
42.656115109079224,23.283016919518428
42.656462070066006,23.28799368028467
42.655465229040104,23.286383459799676
42.656278977375464,23.28375976502183
42.65574448926361,23.28447750245064
42.654584201396,23.28461070458531
42.65493292469185,23.28887917760143
42.65511354147531,23.28833505968519
42.656066894229085,23.2848363777178
42.65573836268736,23.284810889384698
42.65063423459372,23.28500624586685
42.6518349899131,23.279420651967442
42.65391471123482,23.287217966290786
42.65205787612749,23.289574893658568
42.65496471615635,23.282860614858414
42.65265166956367,23.28343933468247
42.653902121621904,23.284409292023255
42.651610174164375,23.288735115421435
42.65236194244045,23.28054573695186
42.653988727268064,23.28754461877108
42.651102764569316,23.283748617487785
42.65158122817498,23.28675472591947
42.650411814424814,23.287840079058725
42.65242167171817,23.28848994353285
42.61941428029634,23.28383854392464
42.687971579135954,23.264934575372997
42.6864615825928,23.275461621716033
42.69286913000948,23.263313810909292
42.68483364778859,23.279271121294837
42.69387266311685,23.248002607340567
42.68257685452782,23.26824516774309
42.68590078589887,23.273602580600127
42.68884153723318,23.26383018546209
42.68916949475712,23.256186786137366
42.67207139379722,23.244044961292087
42.67220396901705,23.245171329843117
42.66967476620242,23.247851938409926
42.6721152031062,23.243632767524858
42.67051156520615,23.246253475346204
42.67028047900031,23.24436218942839
42.67031172671713,23.243492398310227
42.66898153205379,23.24559705971049
42.669671613881526,23.245961842903682
42.67063477018538,23.245151235175502
42.67219667474765,23.2429453568378
42.66995204700558,23.24638130408678
42.67014229314967,23.24543959453707
42.66929169111297,23.24676306507747
42.671039604069236,23.245359595885144
42.67057473878172,23.24595022871228
42.671158099441364,23.247547132214876
42.67094201638813,23.247420750577618
42.66892589663833,23.24603882692484
42.67165779159547,23.2459204568311
42.670140936580104,23.246469534295244
42.67152933273071,23.245734915367937
42.668909370458934,23.245659670562354
42.66985059899873,23.245005153739257
42.67199375199569,23.244792175330485
42.67070469447526,23.246984514653708
42.66908385376898,23.24561186192234
42.67059027283596,23.242979795752046
42.66908445704251,23.24591191034082
42.67268771877591,23.244230857783474
42.67563222793431,23.247252703147378
42.67440869781753,23.24710705341793
42.672308077919745,23.248203311271613
42.67253666083089,23.24774454215479
42.67287206074279,23.250022026129486
42.67286128685117,23.25285013740079
42.670849742238666,23.248910280334837
42.675037533062515,23.246949366392016
42.671550245560624,23.2495998390137
42.67225614154457,23.247513245180336
42.67262761601954,23.247894190053042
42.67405957130998,23.250353869270157
42.67499505585471,23.250959622190468
42.6710999352352,23.24998451583508
42.67299237643243,23.24657399593757
42.671030134732014,23.24805165363102
42.67202691255979,23.247743421995384
42.67475525315376,23.244675026129702
42.67368549455024,23.24319900211555
42.671379770257765,23.247681920056884
42.674975828783545,23.24841649550707
42.67342497997872,23.24778945567102
42.672315751839,23.247880770790317
42.673219271884605,23.244199071855522
42.674584087441026,23.246580113910117
42.67378272073803,23.242948993894945
42.672293756209186,23.24798849929783
42.67381471593034,23.242665985734664
42.6759548245924,23.24381683262303
42.6734686823983,23.24497813202982
42.67141159409919,23.248343638958257
42.67373912188671,23.24908384875882
42.67610548807954,23.248432066535464
42.67533127492299,23.24892823948042
42.6725818939314,23.249762269561256
42.672859405828184,23.243126417791547
42.67248394211574,23.253075631077213
42.67477656440137,23.244684555574697
42.67246565591801,23.249534562765092
42.674893563035226,23.24694083192605
42.67298329331971,23.24788102194676
42.67327135690907,23.244063638459174
42.67503931521909,23.244214296212444
42.672946567730285,23.248371511568145
42.67323944286202,23.244596195837964
42.674735852722335,23.24549348605444
42.672516966342954,23.247962729543925
42.67577992522728,23.255091588473537
42.68499630174534,23.248424915911404
42.68333184806451,23.243868225326807
42.681113511725584,23.25077390417476
42.68632592186343,23.248845581862135
42.685549345630676,23.24596409581744
42.686009132042486,23.25226615144872
42.67833633668723,23.252873037496034
42.68024095284468,23.25105645229937
42.67559202672775,23.258243540256142
42.681668690518684,23.261462324790752
42.68258094691914,23.25932867181374
42.68248639770502,23.24877264373159
42.677410253386164,23.24504061188789
42.67648570872935,23.260261381282273
42.682611707807084,23.247529752120474
42.68082507546075,23.24852328139944
42.675014804320064,23.26084473387463
42.67941743022187,23.245311188633437
42.677023053011524,23.259581051643927
42.686887167377456,23.246396780163103
42.67940544650404,23.256815193785993
42.67967431485235,23.247549160456824
42.677547935201744,23.249961380473028
42.68415539043253,23.247140133734003
42.683121120400024,23.254629188469362
42.67281939363867,23.254561696075214
42.674289533024535,23.257195278225282
42.679699149683735,23.24720193068622
42.68126522267635,23.247105341157017
42.678074696520895,23.264838038344646
42.67714072717037,23.255275493947767
42.68111083626738,23.243558932857002
42.68076985319374,23.25101015454465
42.67694979650319,23.25414616483505
42.682605540889625,23.2451613051191
42.6772476000593,23.253438139048892
42.6821280116943,23.258725782027973
42.6825083081825,23.246802957290285
42.682469094581975,23.251894364228743
42.6848581368499,23.245213856059568
42.68204037865648,23.25954158243327
42.68489829337276,23.252580779267984
42.69850968502438,23.285548738934416
42.82803758361538,23.422863118115025
42.88542863331741,23.43877345699591
42.66704891069428,23.240210741665617
42.66746844280604,23.24066143695409
42.66849603410623,23.24008638365973
42.66838588401553,23.240833235959922
42.66868913043354,23.239886903427287
42.669334361730215,23.23929858243874
42.66929302594386,23.23940939658247
42.66890936205753,23.239184632194952
